Weekend,Month,Top Referee,Outcome,Home Avg Goal,Home Avg Opp Goal,Home Diff Goal,Home Rank,Last Season Home,Home Values,Home Win Percent,Home Lose Percent,Avg Goal (diff),Avg Opp Goal (diff),Diff Goal (diff),Rank (diff),Last Season (diff),Values (diff),Win Percent (diff),Lose Percent (diff),Top Win Home,Top Draw Home,Top Lose Home,Top Win Away,Top Draw Away,Top Lose Away
1,1,0,-1,1.4444444444444444,1.6666666666666667,-2,15,6,84.875,0.3333333333333333,0.5555555555555556,0.4444444444444444,-0.43333333333333335,9,2,-11,7.859999999999999,0.033333333333333326,0.05555555555555558,0,0,0,0,0,0
1,1,0,1,1.7777777777777777,0.6666666666666666,10,2,2,380.625,0.7777777777777778,0.0,0.9595959595959594,-0.24242424242424254,11,-10,-9,286.245,0.4444444444444445,-0.3333333333333333,1,0,0,0,0,0
1,1,0,1,2.0,1.1111111111111112,8,18,21,96.86500000000001,0.5555555555555556,0.4444444444444444,0.6666666666666667,-0.4444444444444444,10,4,12,-373.01,0.2555555555555556,-0.05555555555555558,0,0,0,1,0,0
1,1,0,1,1.4444444444444444,1.5555555555555556,-1,4,12,71.47,0.3333333333333333,0.3333333333333333,0.8444444444444444,-0.8444444444444443,17,-16,-9,-146.53,0.3333333333333333,-0.46666666666666673,0,0,0,0,0,0
1,1,0,1,1.6,1.1,5,8,14,84.265,0.5,0.3,0.8,-0.5,13,-3,7,-100.52500000000002,0.3888888888888889,-0.36666666666666664,0,0,1,0,1,1
1,1,1,-1,0.9,1.5,-6,19,15,187.905,0.2,0.4,0.4,0.0,4,3,5,-94.99499999999998,0.0888888888888889,-0.2666666666666666,0,0,0,1,0,1
1,1,0,1,1.1,1.3,-2,7,13,82.53999999999999,0.4,0.3,0.3222222222222223,0.4111111111111112,-1,-2,5,-124.21000000000001,0.1777777777777778,-0.033333333333333326,0,0,0,0,0,0
1,1,0,-1,1.3,1.3,0,17,21,229.5,0.2,0.3,-0.30000000000000004,0.4,-7,14,17,-225.85000000000002,-0.39999999999999997,0.09999999999999998,0,0,0,1,0,0
1,1,0,0,2.4,0.7,17,1,1,423.125,0.8,0.1,1.2,-0.9000000000000001,21,-5,-2,271.075,0.5777777777777778,-0.1222222222222222,1,0,0,0,0,1
1,1,0,1,1.3,1.8,-5,20,21,218.0,0.3,0.2,-0.15454545454545454,1.1636363636363636,-14,19,20,-205.125,-0.5,0.0,0,0,0,1,0,0
1,1,0,1,1.0,0.6363636363636364,4,9,8,206.75,0.45454545454545453,0.36363636363636365,0.18181818181818177,-1.727272727272728,21,-10,-7,18.845,0.2545454545454545,-0.3363636363636363,0,0,0,0,0,0
1,1,0,0,0.7272727272727273,1.0909090909090908,-4,14,11,94.38,0.2727272727272727,0.45454545454545453,-0.7727272727272727,-0.7090909090909092,-1,-4,-10,-135.12,0.0727272727272727,-0.14545454545454545,0,0,0,0,0,0
1,1,0,1,1.6363636363636365,1.3636363636363635,3,13,10,282.9,0.45454545454545453,0.45454545454545453,0.27272727272727293,0.45454545454545436,-2,8,5,-48.625,0.09090909090909088,0.2727272727272727,1,0,0,1,0,0
1,1,0,-1,1.4545454545454546,0.9090909090909092,6,12,7,184.79000000000002,0.45454545454545453,0.18181818181818182,-0.045454545454545414,0.00909090909090915,0,8,-5,113.32000000000002,0.0,0.0,0,1,0,0,0,0
1,1,1,1,1.1,0.9,2,11,17,77.015,0.2,0.2,0.8,-1.1,19,-6,-4,-19.85000000000001,0.2,-0.43636363636363634,0,0,0,0,0,0
1,1,1,0,1.6,1.4,2,15,9,469.875,0.2,0.3,0.23636363636363655,-0.054545454545454675,3,-1,3,385.0,-0.0727272727272727,-0.15454545454545454,1,0,0,0,0,0
1,1,1,-1,1.5,0.8,7,10,16,117.75,0.6,0.1,-0.5,0.10000000000000009,-6,8,14,-262.875,0.054545454545454564,0.1,0,1,1,1,1,0
1,1,0,0,2.0,0.8,12,3,4,455.35,0.7,0.2,1.1818181818181817,-0.2909090909090908,15,-3,-9,372.81000000000006,0.29999999999999993,-0.2,1,0,0,0,0,0
1,1,0,1,1.3636363636363635,0.5454545454545454,9,8,3,152.05,0.45454545454545453,0.2727272727272727,-0.13636363636363646,-1.1545454545454545,11,1,-11,67.78500000000001,0.15454545454545454,-0.2272727272727273,0,0,1,0,0,0
0,1,0,0,1.0,2.0,-7,20,21,218.0,0.2857142857142857,0.2857142857142857,-0.375,1.125,-11,11,16,-113.52499999999998,-0.0892857142857143,0.0357142857142857,0,0,0,1,0,0
1,1,0,-1,0.8181818181818182,1.4545454545454546,-7,20,15,187.905,0.18181818181818182,0.45454545454545453,-0.18181818181818177,0.054545454545454675,-3,7,4,93.525,-0.11818181818181817,0.05454545454545451,0,0,0,0,0,0
1,1,0,1,1.6363636363636365,1.0909090909090908,6,8,14,84.265,0.5454545454545454,0.2727272727272727,1.0363636363636366,-0.40909090909090917,15,-3,4,-198.635,0.3454545454545454,-0.32727272727272727,0,0,1,1,0,1
1,1,1,0,2.2,1.2,10,17,21,96.86500000000001,0.6,0.4,1.6545454545454548,-1.1636363636363642,30,-2,0,-121.13499999999999,0.6,-0.4181818181818182,0,0,0,0,0,0
1,1,0,-1,1.5,1.4,1,4,12,71.47,0.4,0.3,0.33333333333333326,-0.6000000000000001,11,-6,-5,-5.545000000000002,0.036363636363636376,-0.15454545454545454,0,0,0,0,0,0
1,1,0,1,2.1818181818181817,0.6363636363636364,17,2,1,423.125,0.7272727272727273,0.09090909090909091,1.3818181818181816,-0.36363636363636365,19,-7,-7,216.375,0.5272727272727273,-0.3090909090909091,1,0,0,0,0,0
1,1,0,0,1.181818181818182,1.2727272727272727,-1,7,13,82.53999999999999,0.45454545454545453,0.2727272727272727,0.1818181818181821,-0.06060606060606055,3,1,10,-69.51000000000002,0.2545454545454545,0.0727272727272727,0,0,0,0,0,1
1,1,0,0,1.6,1.2,4,5,5,331.525,0.5,0.4,0.7818181818181819,-0.4363636363636365,13,-9,-2,146.73499999999996,0.4,-0.29999999999999993,1,0,0,0,1,1
1,1,0,-1,1.181818181818182,1.5454545454545454,-4,18,21,229.5,0.18181818181818182,0.36363636363636365,0.6363636363636367,0.0,7,6,5,111.75,0.09090909090909091,-0.2727272727272727,0,0,0,0,1,0
1,2,0,-1,1.6,1.9,-3,16,6,84.875,0.3,0.6,-0.2181818181818178,1.0818181818181816,-14,13,2,-370.475,-0.33636363636363636,0.41818181818181815,0,0,0,1,0,0
1,2,0,1,2.0,0.7,13,1,2,380.625,0.8,0.0,0.7272727272727273,-0.9363636363636365,17,-14,-7,-89.25,0.5272727272727273,-0.5454545454545454,1,0,0,1,0,0
1,2,0,1,1.5,0.5833333333333334,11,6,3,152.05,0.5,0.25,-0.13636363636363646,-1.3257575757575752,14,-12,-18,-77.44999999999999,0.3181818181818182,-0.2954545454545454,0,0,1,0,0,0
1,2,1,-1,1.2727272727272727,1.6363636363636365,-4,19,21,218.0,0.36363636363636365,0.18181818181818182,-0.5606060606060606,1.0530303030303032,-19,18,19,-162.625,-0.21969696969696972,0.18181818181818182,0,0,0,1,1,0
1,2,0,1,1.3636363636363635,0.9090909090909092,5,11,16,117.75,0.5454545454545454,0.18181818181818182,0.45454545454545436,-1.6363636363636362,23,-9,1,-70.155,0.3636363636363636,-0.5454545454545454,0,1,1,0,0,0
1,2,0,0,1.0833333333333333,0.6666666666666666,5,10,8,206.75,0.5,0.3333333333333333,-0.25,-1.0,9,3,-6,122.485,0.2272727272727273,-0.2121212121212121,0,0,0,0,0,0
1,2,0,-1,0.9166666666666666,1.25,-4,12,11,94.38,0.25,0.4166666666666667,-0.41666666666666663,-0.16666666666666674,-3,-4,5,9.504999999999995,0.0,0.0,0,0,0,0,0,0
1,2,0,-1,1.3333333333333333,0.9166666666666666,5,14,7,184.79000000000002,0.4166666666666667,0.25,-0.12121212121212133,0.18939393939393934,-3,12,6,-238.33499999999998,-0.3106060606060606,-0.022727272727272707,0,1,0,1,0,0
1,2,0,0,1.0909090909090908,0.8181818181818182,3,9,17,77.015,0.2727272727272727,0.18181818181818182,-0.24242424242424243,-0.18181818181818177,-1,4,12,-254.51,-0.06060606060606061,-0.06818181818181818,0,0,0,1,0,0
1,2,0,1,1.6666666666666667,1.3333333333333333,4,13,10,282.9,0.5,0.4166666666666667,1.393939393939394,-0.5757575757575755,22,-4,-11,186.03499999999997,0.5,-0.24999999999999994,1,0,0,0,0,0
1,2,0,0,1.5454545454545454,1.3636363636363635,2,15,9,469.875,0.18181818181818182,0.2727272727272727,0.7272727272727272,0.2727272727272727,5,7,-4,387.33500000000004,-0.18181818181818182,-0.09090909090909094,1,0,0,0,0,0
1,2,0,1,1.818181818181818,0.7272727272727273,12,3,4,455.35,0.6363636363636364,0.18181818181818182,0.48484848484848464,-0.022727272727272707,5,-1,-8,383.88,0.13636363636363635,0.015151515151515166,1,0,0,0,0,0
0,2,0,0,1.0833333333333333,1.8333333333333333,-9,18,21,229.5,0.16666666666666666,0.4166666666666667,-0.25,-0.24999999999999978,0,8,4,152.485,-0.25,0.0,0,0,0,0,0,0
0,2,1,1,0.75,1.5833333333333333,-10,20,15,187.905,0.16666666666666666,0.5,0.25,-0.5833333333333333,10,1,-6,-30.095,0.16666666666666666,-0.25,0,0,0,0,0,0
0,2,0,1,2.0,0.7272727272727273,14,1,2,380.625,0.8181818181818182,0.0,1.1666666666666665,-0.35606060606060597,17,-10,-6,173.875,0.6363636363636365,-0.45454545454545453,1,0,0,0,0,0
0,2,0,0,1.6363636363636365,2.0,-4,14,6,84.875,0.2727272727272727,0.6363636363636364,0.6363636363636365,0.6923076923076923,0,10,3,-67.17500000000001,0.09090909090909088,0.45454545454545453,0,0,0,0,0,1
0,2,0,-1,2.25,0.75,18,2,1,423.125,0.75,0.08333333333333333,1.068181818181818,-0.5227272727272727,19,-11,-10,328.745,0.38636363636363635,-0.28030303030303033,1,0,0,0,0,0
0,2,1,1,1.1666666666666667,1.25,-1,8,13,82.53999999999999,0.4166666666666667,0.25,0.41666666666666674,-0.25,8,-7,6,-102.25000000000003,0.3257575757575758,-0.38636363636363635,0,0,0,0,1,1
0,2,0,-1,1.4545454545454546,1.4545454545454546,0,5,12,71.47,0.36363636363636365,0.36363636363636365,0.8712121212121212,0.037878787878787845,10,-7,2,-211.42999999999998,0.18181818181818182,-0.2727272727272727,0,0,0,1,0,1
0,2,0,1,1.4545454545454546,1.0909090909090908,4,6,5,331.525,0.45454545454545453,0.36363636363636365,0.09090909090909105,-0.7272727272727271,9,-10,-4,-138.35000000000002,0.20454545454545453,-0.21969696969696972,1,0,0,1,0,0
0,2,0,-1,2.0,1.0909090909090908,10,17,21,96.86500000000001,0.5454545454545454,0.36363636363636365,0.08333333333333326,0.1742424242424242,-2,14,17,-358.485,-0.12121212121212122,0.196969696969697,0,0,0,1,0,0
0,2,0,-1,1.6666666666666667,1.0833333333333333,7,7,14,84.265,0.5833333333333334,0.25,0.6666666666666667,-0.46212121212121215,13,-2,-2,-33.485,0.41666666666666674,-0.33333333333333337,0,0,1,0,1,0
1,2,0,1,1.5,1.6666666666666667,-2,7,12,71.47,0.3333333333333333,0.4166666666666667,0.1923076923076923,0.35897435897435903,-2,-7,6,-13.405000000000001,0.025641025641025605,0.03205128205128205,0,0,0,0,0,0
1,2,0,-1,1.1666666666666667,0.9166666666666666,3,10,17,77.015,0.25,0.16666666666666666,-0.16666666666666652,-0.9166666666666666,9,-6,8,-392.86,0.019230769230769218,-0.4487179487179488,0,0,0,1,0,0
1,2,1,1,1.25,1.75,-6,20,21,218.0,0.3333333333333333,0.25,-0.08333333333333326,0.08333333333333326,-2,11,7,133.735,0.08333333333333331,-0.25,0,0,0,0,0,0
1,2,1,0,2.230769230769231,0.9230769230769232,17,2,1,423.125,0.6923076923076923,0.15384615384615385,1.4615384615384617,-1.3846153846153841,37,-17,-14,235.22,0.5256410256410257,-0.5961538461538461,1,0,0,0,0,0
1,2,0,1,1.6153846153846154,0.6153846153846154,13,5,3,152.05,0.5384615384615384,0.23076923076923078,0.3846153846153846,-0.6153846153846154,13,-8,-8,57.670000000000016,0.12179487179487175,-0.10256410256410253,0,0,1,0,0,0
1,2,0,-1,1.75,0.6666666666666666,13,3,4,455.35,0.6666666666666666,0.16666666666666666,-0.33333333333333304,0.0,-4,2,2,74.72500000000002,0.05128205128205121,0.16666666666666666,1,0,0,1,1,0
1,2,1,0,1.0,0.6153846153846154,5,12,8,206.75,0.46153846153846156,0.3076923076923077,0.3076923076923077,-1.0,17,-3,1,21.95999999999998,0.37820512820512825,-0.3589743589743589,0,0,0,0,1,1
1,2,0,0,1.8461538461538465,1.4615384615384617,5,11,10,282.9,0.5384615384615384,0.38461538461538464,0.2628205128205132,-0.5384615384615383,10,-7,-11,53.39999999999998,0.3717948717948718,-0.19871794871794873,1,0,0,0,0,0
1,2,0,0,1.4166666666666667,0.8333333333333334,7,8,16,117.75,0.5833333333333334,0.16666666666666666,0.7243589743589745,-0.08974358974358987,10,2,3,35.21000000000001,0.25000000000000006,-0.16666666666666666,0,1,1,0,0,0
1,2,1,0,1.5833333333333333,1.9166666666666667,-4,15,6,84.875,0.25,0.5833333333333334,0.7499999999999999,0.6666666666666667,1,3,-2,-121.875,0.08333333333333334,0.08333333333333337,0,0,0,0,0,0
1,2,0,0,1.6153846153846154,1.1538461538461535,6,9,14,84.265,0.5384615384615384,0.3076923076923077,0.18681318681318682,0.3681318681318678,-3,7,13,-338.86,-0.21153846153846156,0.05769230769230771,0,0,1,1,0,0
1,2,0,1,2.0,0.6666666666666666,16,1,2,380.625,0.8333333333333334,0.0,0.7692307692307692,-0.10256410256410264,10,-5,-10,309.155,0.3717948717948718,-0.23076923076923078,1,0,0,0,0,0
1,2,0,1,1.4615384615384617,1.1538461538461535,4,16,7,184.79000000000002,0.38461538461538464,0.3076923076923077,0.4615384615384617,-0.23076923076923106,9,8,-9,67.04000000000002,0.15384615384615385,-0.23076923076923073,0,1,0,0,1,0
1,2,0,-1,1.4166666666666667,1.25,2,14,9,469.875,0.16666666666666666,0.25,-0.36904761904761907,0.4642857142857143,-12,11,5,14.524999999999977,-0.5256410256410257,0.09615384615384615,1,0,0,1,0,0
1,2,0,0,1.0769230769230769,1.7692307692307692,-9,19,21,229.5,0.15384615384615385,0.38461538461538464,0.4935897435897435,-0.7307692307692308,14,1,0,11.5,0.15384615384615385,-0.38461538461538464,0,0,0,0,0,0
1,2,0,0,1.8333333333333333,1.1666666666666667,8,17,21,96.86500000000001,0.5,0.4166666666666667,0.7564102564102564,-0.21794871794871784,12,12,18,-55.185,0.33333333333333337,0.25,0,0,0,0,0,1
1,2,0,0,1.0,1.5384615384615383,-7,20,15,187.905,0.23076923076923078,0.46153846153846156,-0.3846153846153846,0.46153846153846145,-11,16,10,-143.61999999999998,-0.07692307692307693,0.23076923076923078,0,0,0,1,0,0
0,3,0,1,0.75,1.375,-5,8,13,82.53999999999999,0.25,0.375,0.0,0.75,-6,-3,2,-11.840000000000003,-0.17857142857142855,0.0892857142857143,0,0,0,0,0,0
1,3,0,1,1.3076923076923077,1.1538461538461535,2,7,13,82.53999999999999,0.46153846153846156,0.23076923076923078,0.0,-0.8461538461538465,11,-4,-4,5.5249999999999915,0.07692307692307693,-0.15384615384615385,0,0,0,0,0,0
0,3,0,1,0.8461538461538461,1.2307692307692308,-5,13,11,94.38,0.23076923076923078,0.46153846153846156,0.0,-0.23076923076923084,3,3,1,-188.51999999999998,-0.019230769230769218,-0.1217948717948718,0,0,0,1,0,1
1,3,0,-1,1.5384615384615383,1.8461538461538465,-4,15,6,84.875,0.23076923076923078,0.5384615384615384,-0.5384615384615388,1.1538461538461542,-22,14,4,-295.75,-0.4120879120879121,0.5384615384615384,0,0,0,1,1,0
1,3,1,1,1.6153846153846154,1.6923076923076923,-1,7,12,71.47,0.38461538461538464,0.38461538461538464,0.40109890109890123,0.4065934065934065,0,-4,1,-22.909999999999997,0.0,0.0,0,0,0,0,0,0
1,3,0,-1,1.3571428571428572,1.0714285714285714,4,6,13,82.53999999999999,0.5,0.21428571428571427,-0.2857142857142856,-0.9285714285714286,9,-13,-8,-146.96,0.34615384615384615,-0.32417582417582413,0,0,0,0,0,0
1,3,0,1,1.5714285714285714,1.1428571428571428,6,9,14,84.265,0.5,0.2857142857142857,0.7857142857142857,-1.0714285714285716,26,-11,-1,-103.64,0.34615384615384615,-0.4065934065934066,0,0,1,0,0,0
1,3,0,1,1.5,1.0714285714285714,6,14,7,184.79000000000002,0.42857142857142855,0.2857142857142857,1.0714285714285716,-0.9285714285714286,28,-3,-14,87.92500000000001,0.42857142857142855,-0.4285714285714286,0,1,0,0,0,0
1,3,0,-1,1.1538461538461535,1.0769230769230769,1,12,17,77.015,0.23076923076923078,0.23076923076923078,-0.7032967032967032,0.2912087912087912,-14,10,13,-378.33500000000004,-0.4835164835164835,0.08791208791208793,0,0,0,1,0,0
1,3,0,1,1.1428571428571428,0.7857142857142857,5,13,8,206.75,0.42857142857142855,0.2857142857142857,-0.39560439560439553,-0.44505494505494514,1,9,3,-124.77499999999998,0.14285714285714285,0.07142857142857142,0,0,0,1,0,0
1,3,0,1,1.3076923076923077,1.2307692307692308,1,16,9,469.875,0.15384615384615385,0.3076923076923077,-0.1923076923076923,0.37362637362637374,-8,13,8,46.75,-0.5384615384615384,0.07692307692307693,1,0,0,1,0,0
1,3,0,-1,1.3076923076923077,1.6923076923076923,-5,18,21,218.0,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.15384615384615397,2,10,5,100.25,0.17032967032967036,-0.3406593406593406,0,0,0,0,1,0
1,3,0,1,2.0,1.6428571428571428,5,10,10,282.9,0.5,0.35714285714285715,0.9285714285714286,0.2857142857142856,9,5,7,130.84999999999997,0.34615384615384615,0.2032967032967033,1,0,0,0,0,1
0,3,0,1,1.5,1.0833333333333333,5,4,5,331.525,0.5,0.3333333333333333,1.0384615384615385,-0.8397435897435899,24,-13,-16,234.65999999999997,0.5,-0.358974358974359,1,0,0,0,0,0
1,3,0,1,2.0,0.6923076923076923,17,1,2,380.625,0.8461538461538461,0.0,0.8666666666666667,-1.1743589743589744,28,-12,-15,303.61,0.489010989010989,-0.42857142857142855,1,0,0,0,0,0
1,3,0,1,2.142857142857143,0.9285714285714286,17,3,1,423.125,0.6428571428571429,0.14285714285714285,1.3571428571428572,-0.5,26,-7,-9,140.22500000000002,0.4120879120879121,-0.47252747252747257,1,0,0,1,0,1
1,3,0,-1,1.4615384615384617,0.9230769230769232,7,8,16,117.75,0.5384615384615384,0.15384615384615385,0.19487179487179507,-0.41025641025641,8,-8,10,32.875,0.25274725274725274,-0.2747252747252747,0,1,1,0,0,0
1,3,0,1,0.8571428571428571,1.1428571428571428,-4,12,11,94.38,0.2857142857142857,0.42857142857142855,0.01098901098901095,0.06593406593406592,-1,5,-2,11.840000000000003,-0.02197802197802201,0.12087912087912084,0,0,0,0,0,0
1,3,0,1,1.6153846153846154,1.0,8,5,5,331.525,0.5384615384615384,0.3076923076923077,1.1153846153846154,-1.1428571428571428,31,-14,-16,113.52499999999998,0.5384615384615384,-0.4065934065934066,1,0,0,0,0,0
1,3,0,1,1.6428571428571428,0.6428571428571429,14,6,3,152.05,0.5714285714285714,0.21428571428571427,0.5095238095238095,-0.15714285714285714,9,2,-9,80.58000000000001,0.14285714285714285,-0.07142857142857142,0,0,1,0,0,0
1,3,0,0,1.0,1.6428571428571428,-9,17,21,229.5,0.14285714285714285,0.35714285714285715,0.1428571428571429,-0.0714285714285714,3,3,14,44.70999999999998,0.06593406593406592,-0.25824175824175827,0,0,0,0,1,1
1,3,0,1,1.6923076923076923,0.7692307692307693,12,2,4,455.35,0.6153846153846154,0.23076923076923078,0.4780219780219781,-0.8021978021978021,17,-7,-10,371.08500000000004,0.38461538461538464,-0.30769230769230765,1,0,0,0,0,0
1,3,1,1,1.7692307692307692,1.1538461538461535,8,18,21,96.86500000000001,0.46153846153846156,0.38461538461538464,0.9835164835164835,0.010989010989010728,13,7,13,-109.88499999999999,0.3076923076923077,-0.07692307692307693,0,0,0,0,0,0
1,3,0,1,1.0714285714285714,1.5714285714285714,-7,20,15,187.905,0.21428571428571427,0.42857142857142855,-0.2857142857142858,-0.0714285714285714,-3,5,6,-281.97,-0.07142857142857142,-0.14285714285714285,0,0,0,1,0,0
1,3,0,0,1.4666666666666666,1.0,7,14,7,184.79000000000002,0.4666666666666667,0.26666666666666666,0.33333333333333326,-0.2666666666666666,9,4,-4,90.41000000000003,0.10952380952380952,-0.16190476190476188,0,1,0,0,0,0
1,3,0,1,1.7142857142857142,0.7857142857142857,13,2,4,455.35,0.6428571428571429,0.21428571428571427,1.2142857142857142,-1.4285714285714288,37,-18,-17,237.35000000000002,0.6428571428571429,-0.519047619047619,1,0,0,0,0,0
1,3,0,0,1.5,1.2142857142857142,4,16,9,469.875,0.21428571428571427,0.2857142857142857,0.2142857142857142,-0.5,10,7,-5,385.61,0.0,-0.2857142857142857,1,0,0,0,0,0
1,3,0,-1,1.4285714285714286,1.8571428571428568,-6,15,6,84.875,0.21428571428571427,0.5714285714285714,1.0285714285714285,-0.07619047619047636,17,-3,-15,-11.990000000000009,0.21428571428571427,-0.16190476190476188,0,0,0,0,0,0
1,3,0,1,1.2,0.7333333333333333,7,12,8,206.75,0.4666666666666667,0.26666666666666666,0.4666666666666667,-0.8000000000000002,19,1,-2,-76.14999999999998,0.2523809523809524,-0.37619047619047624,0,0,0,1,0,1
1,3,1,1,1.2666666666666666,1.0666666666666669,3,7,13,82.53999999999999,0.4666666666666667,0.26666666666666666,0.4809523809523809,-1.2904761904761903,25,-12,-2,-105.36500000000001,0.3238095238095238,-0.44761904761904764,0,0,0,0,0,0
1,3,0,-1,1.5714285714285714,1.5714285714285714,0,6,12,71.47,0.42857142857142855,0.35714285714285715,0.3571428571428572,0.1428571428571428,3,-2,-4,-46.28,0.16190476190476188,-0.17619047619047618,0,0,0,0,1,0
1,3,0,0,2.0,0.7142857142857143,18,1,2,380.625,0.8571428571428571,0.0,0.5333333333333334,-0.3523809523809526,12,-2,1,-42.5,0.2142857142857142,-0.2857142857142857,1,0,0,1,0,0
1,3,1,0,1.0,1.6,-9,17,21,229.5,0.13333333333333333,0.3333333333333333,-0.33333333333333326,0.40000000000000013,-11,13,16,-102.02499999999998,-0.13333333333333333,0.06666666666666665,0,0,0,1,0,0
1,3,1,1,1.0714285714285714,1.1428571428571428,-1,13,17,77.015,0.21428571428571427,0.2857142857142857,0.0714285714285714,-0.19047619047619047,4,8,14,-75.03500000000001,0.07142857142857142,0.07142857142857142,0,0,0,0,0,1
1,4,0,1,1.1333333333333333,1.2666666666666666,-2,11,11,94.38,0.3333333333333333,0.4,0.008333333333333304,-0.6083333333333334,10,-2,-6,17.364999999999995,0.0,-0.06666666666666665,0,0,0,0,0,0
1,4,1,-1,1.2142857142857142,1.8571428571428568,-9,20,21,218.0,0.35714285714285715,0.2857142857142857,0.4809523809523809,0.7238095238095235,-3,10,13,11.25,0.2142857142857143,-0.2142857142857143,0,0,0,0,0,0
1,4,0,0,1.6,1.0666666666666669,8,9,14,84.265,0.5333333333333333,0.26666666666666666,0.6666666666666669,-0.19999999999999973,13,3,1,1.7250000000000085,0.24761904761904763,-0.09047619047619049,0,0,1,0,0,0
1,4,0,1,1.7333333333333334,0.6666666666666666,16,5,3,152.05,0.6,0.2,0.8666666666666667,-1.0,28,-9,-4,-32.74000000000001,0.5285714285714286,-0.3714285714285714,0,0,1,0,1,1
1,4,0,-1,1.9333333333333331,1.5333333333333334,6,12,10,282.9,0.5333333333333333,0.3333333333333333,0.06666666666666643,0.8000000000000002,-11,10,6,-172.45000000000005,-0.19999999999999996,0.19999999999999998,1,0,0,1,0,0
1,4,0,0,1.3571428571428572,1.0,5,7,16,117.75,0.5,0.21428571428571427,-0.0714285714285714,-0.7857142857142858,10,-8,7,-352.125,0.23333333333333334,-0.3857142857142857,0,1,1,1,0,0
1,4,0,1,1.5714285714285714,0.9285714285714286,9,4,5,331.525,0.5714285714285714,0.2857142857142857,0.2589285714285714,-0.3214285714285714,8,-12,-1,246.64999999999998,0.23809523809523808,-0.11428571428571432,1,0,0,0,0,0
1,4,1,1,1.1333333333333333,1.5333333333333334,-6,19,15,187.905,0.26666666666666666,0.4,-0.4666666666666668,-0.33333333333333326,-2,1,-6,-41.595,0.05238095238095239,-0.09999999999999998,0,0,0,0,0,0
0,4,0,1,1.4375,1.0,7,14,7,184.79000000000002,0.4375,0.25,0.7041666666666667,-0.6000000000000001,20,2,-3,-98.10999999999996,0.2375,-0.41666666666666663,0,1,0,1,0,1
0,4,0,1,1.9333333333333331,0.7333333333333333,18,1,2,380.625,0.8,0.0,0.5999999999999999,-0.4666666666666667,16,-3,-3,49.10000000000002,0.55,-0.25,1,0,0,1,0,0
1,4,0,-1,1.4,1.8666666666666667,-7,16,6,84.875,0.2,0.6,0.5999999999999999,-0.6000000000000001,18,-3,-9,-103.03,0.06666666666666668,-0.1333333333333333,0,0,0,0,0,0
1,4,0,0,1.0666666666666669,1.0666666666666669,0,13,17,77.015,0.26666666666666666,0.26666666666666666,-0.12083333333333313,-0.24583333333333313,2,6,1,-40.735,-0.04583333333333334,-0.23333333333333334,0,0,0,0,1,0
1,4,1,0,1.9333333333333331,0.8666666666666667,16,2,4,455.35,0.6666666666666666,0.2,0.8083333333333331,-0.3833333333333333,18,-9,-7,360.97,0.3333333333333333,-0.2,1,0,0,0,0,0
1,4,0,0,1.4,1.1333333333333333,4,15,9,469.875,0.2,0.26666666666666666,0.7999999999999999,-1.2666666666666666,31,-5,-12,251.875,0.2,-0.48333333333333334,1,0,0,0,0,0
1,4,0,-1,1.4375,1.0625,6,6,13,82.53999999999999,0.5,0.25,0.0,0.0,0,3,12,-340.58500000000004,-0.09999999999999998,-0.016666666666666663,0,0,0,1,0,0
1,4,0,0,1.5333333333333334,1.6,-1,8,12,71.47,0.4,0.4,1.0333333333333334,-0.2749999999999999,21,-9,-9,-25.39500000000001,0.3375,-0.2875,0,0,0,0,0,0
1,4,1,-1,0.9375,1.5,-9,18,21,229.5,0.125,0.3125,-0.1875,0.0,-3,8,7,145.235,-0.07500000000000001,-0.22083333333333333,0,0,0,0,0,0
1,4,0,0,1.875,0.75,18,5,3,152.05,0.625,0.1875,0.0,0.125,-2,4,1,-228.575,0.0,0.1875,0,0,1,1,1,0
1,4,0,1,1.3333333333333333,1.0,5,7,16,117.75,0.4666666666666667,0.2,-0.47916666666666674,0.3125,-13,5,12,-337.6,-0.2833333333333333,0.07500000000000001,0,1,1,1,0,0
1,4,0,1,1.1875,1.1875,0,11,11,94.38,0.375,0.375,0.25,0.0625,3,1,3,-112.37,0.175,-0.09166666666666667,0,0,0,0,0,0
1,4,0,1,1.6666666666666667,1.0666666666666669,9,16,21,96.86500000000001,0.4666666666666667,0.3333333333333333,0.8431372549019609,-0.050980392156862564,14,10,8,14.325000000000017,0.2,0.0,0,0,0,0,0,0
1,4,1,-1,1.5,1.0,8,8,14,84.265,0.5,0.25,0.1875,-0.5,11,-9,8,-0.6099999999999994,0.1875,-0.1875,0,0,1,0,0,0
1,4,1,-1,1.7333333333333334,0.8666666666666667,13,4,5,331.525,0.6,0.26666666666666666,0.6083333333333334,-0.1958333333333333,12,-5,-7,260.05499999999995,0.22499999999999998,-0.10833333333333334,1,0,0,0,0,0
1,4,0,0,1.8125,1.5,5,14,10,282.9,0.5,0.375,0.5,-0.125,10,-1,1,-186.97500000000002,0.25,-0.1875,1,0,0,1,0,0
1,4,0,-1,1.2,2.0,-12,20,21,218.0,0.3333333333333333,0.3333333333333333,0.07499999999999996,0.0,2,8,4,140.985,0.020833333333333315,-0.16666666666666669,0,0,0,0,0,0
